location,location_id
HWY 27 AND ROYALCR,6277
BLACKHORN AND EGLINTON,6278
AND OLD OCHARD,6279
HILLCROFT AND STEELES,6280
PETWORTH CRESCENT,6281
LAWRENCE AND PIMILCO,6282
MARTIN GROVE AND WESTWA,6283
BRIMLEY AND PORT ROYAL,6284
DUFFERIN AND LANE NORT,6285
FINCH STATION W AND ST WILF,6286
BROADVIEW AND NEALON,6287
EGLINTON AND HARTLEY,6288
MABELLE,6289
KIPLING AND NEW TORONT,6290
COMB AND VICTORIA PARK,6291
BAIN AND PAPE,6292
FLORA AND KENNEDY,6293
OAKDALE,6294
ALMA AND SCARLETT,6295
SPANBRIDGE AND VICO,6296
PARKVIEW,6297
DUNDAS STATION W AND E M,6298
ASHBRIDGES LOOP LAKES,6299
ELLESMERE AND WATSON,6300
BATHURST STATION AND QUEEN STATION QUAY,6301
CORONATION AND WALL,6302
LLOYD MAN AND RATHBURN,6303
ISLINGTON AND WATERLO,6304
HARBORD AND PALMERSTON,6305
BIJOU WALK,6306
BLOOR AND ROYAL YORK STATION,6307
NEILSON AND TORHAM PLA,6308
LOCUST LODGE GARDENS A,6309
LAIRD AND VANDERHOOF,6310
BAMBURGH CI AND WARDEN,6311
BRIMLEY AND COMRIE,6312
CORDOVA AND DUNDAS STATION,6313
401 AND HWY 27,6314
DUNDAS AND INDIAN GROV,6315
BROADVIEW AND GOWAN,6316
CHALLENGER AND COLINS,6317
BRIMLEY AND TRITION,6318
BELLAMY AND PANDORA CI,6319
M AND THORNCLIFFE PARK,6320
KENNARD AND WILSON STATION HEI,6321
BEECHGROVE AND CORONAT,6322
FREEL AND QUEEN STATION S QUAY,6323
NAHAN AND WASHBURN WAY,6324
ALTON AND ATKINSON,6325
MIDLAND AND S SHIELDS,6326
DUNDAS AND DUPONT STATION,6327
GODON MACKAY AND JANE,6328
CLAVIER AND DUFFERIN,6329
ALFORD AND SEWELLS,6330
MCNICOLL AND SEXTON,6331
CLANON AND FAYWOOD,6332
DIXON AND GOLFWOODB,6333
THE W MALL AMD SHER,6334
DANFORTH AND WEST,6335
HUMBER COLLEGE STATION BUS BAY STATION,6336
TERMINAL 1 PEARSON AIR,6337
HENLEY AND KIPLING STATION,6338
BATHURST STATION AND KING,6339
DAVENPORT SYMINGTON A,6340
CLIFTWOO AND DON MILLS,6341
LUNDY AND WARDEN STATION,6342
ISLINGTON AND MUIR,6343
OLD FINCH STATION AND SEWELLS,6344
GLEN AND PRINCE EDWARD,6345
COMMMSIONERS AND SAULT,6346
BEDLE AND MCNICOLL,6347
BRUMWELL AND LAWSON,6348
MEADOWVALE SHEPPARD,6349
MIDLAND AND PRUDENTIAL,6350
REXLEIGH AND ST CLAIR,6351
TURTLE ISLAN AND VARNA,6352
HOTSPUR AND NEPTUEN,6353
JANE AND ST CLAIR STATION W,6354
ABOVE EGLINTON,6355
LAUREL,6356
BATHURST STATION AND QUEEN,6357
DON MILLS AND MOATFIEL,6358
BURNH AND THE EASTMALL,6359
COMMISSIO AND OOKWEMIN,6360
ESPLANADE AND FREDERIC,6361
LAWRENCE AND WOODCLIFF,6362
ELLIS AND QUEENSWAY,6363
MER AND MOUNT PLEASANT,6364
JOHN GARLAND AND MOSQU,6365
HUNTIGWOOD AND WARDEN,6366
ALBION AND BENSTROW,6367
ELLESMERE AND MARKHAM R,6368
GLEN EDE AND ST CLAIR,6369
COSBURN AND VIRGINIA A,6370
LAKESHORE BOULEVA,6371
HAVENDALE AND KENNEDY,6372
MORNINGSIDE ANDSTAINES,6373
BAY AND CHARLES,6374
MIDDLEFEILD AND STEELES,6375
OSSINGTON AND SHERBOURNE STATION,6376
MARKHAM AND VERNA,6377
MARLEE AND WARDEN,6378
ALEXIS AND HAMMELL,6379
CHERRY BRIDGE,6380
PETRILIA AND STEELES,6381
MARTIN GROVE AND MERCUR,6382
EGLINTON AND WINTER,6383
YO AND YONGE,6384
BRAMPT AND THE WESTWAY,6385
RAAB AND WELLMESS WAY,6386
FORM AND THE E MALL,6387
GREENBROOK AND KEELE,6388
HILSEY AND HUMBERLINE,6389
BLOOR AND HIGH PARK,6390
BLUFFER S PARK,6391
BURNHAMTHORPE AND MART,6392
LAKE SHORE EA,6393
CALEDONIA AND CARTWRIG,6394
LEBOVIC,6395
WILSON STATIONN,6396
MACPHERSON AND SPADINA,6397
FENMAR AND NORLECO,6398
ANNETTE AND EVELYN,6399
GARDINER AND ISLINGTON STATION,6400
BRIMLEY AND DEERFIELD,6401
SPRINGHURST,6402
COLLGE AND OSSINGTON,6403
LANSDOWEN AND QUEEN,6404
COXWELL STATION MORTIMER,6405
WHEEL TRANS DIV LOT,6406
LA AND THE BRIDLE PATH,6407
YONGE ST FRONT WEL,6408
RANEE AND VARNA,6409
AIRPORT AND AMERICA,6410
DANFORTH AND MCDONAOLD,6411
CALEDONIA AND MARCIA,6412
COXWELL AND HANSON,6413
E AND SCARLETT,6414
MILNER AND RUNNYMEDE,6415
FINCH STATION STAION,6416
DONLANDS AND MILLWOOD,6417
BIRCHMOUNT AND FLORINA,6418
PETROLIA AND WILDCAT,6419
BRIMLEY AND BRIMWOOD,6420
CHURCH AND PINE,6421
MUSEUM STATION,6422
SHEPPARD BIRCHMOUNT,6423
VICTORIA PARK AND WINS,6424
BATHURST AND RAEBURN A,6425
HUPEFIELD AND SEWELLS,6426
HOLM AND VICTORIA PARK,6427
BLOOR AND THE W MAL,6428
CLIFF AND CORDELLA,6429
DON RIVER AND SHEPPARD,6430
UNIVERTY OF TORONTO LO,6431
BRUNSWICK,6432
MORNINGSIDE MO,6433
SELWYN AND ST CLAIR,6434
ISLINGTON AND LEMSFORD,6435
MCCOWAN AND SIXTEENTH,6436
ASHTONBEE R AND WARDEN,6437
BISHOP,6438
FINCH AND KENNETH WOOD,6439
FINCHDENE AND TORHAM,6440
EGLINTON AND VENN,6441
DENISION,6442
DUNDAS AND SUMMERLAND,6443
JANE STATION BETWEEN WILSON STATION A,6444
ANSON AND BRIMLEY,6445
BOEM AND WARDEN,6446
COXWELL STATION AND EASTERN,6447
BARKDENE HILLS AND GRA,6448
DENTO AND VICTORIA PRK,6449
MARIPOSA AND ST CLAIR,6450
AUDLEY AND PORTLAND,6451
MARTHA EATON WAY,6452
ALNESS AND DOLOMITE,6453
LAKESHORE AND LESLIE STATION,6454
OLD FINCH STATION NEAR ROUGE,6455
COLENEL SAMUEL SMITH P,6456
CRAYDON,6457
COMBE AND ISLINGTON,6458
RAJAH AND WASDA,6459
UNIVERSITY ON TORONTO,6460
FINC AND HUMBERLINE,6461
WILSON STATION STATTION,6462
INDUSTRY AND RA,6463
BALFOUR AND DAWES,6464
KENNEDY AND WICKWARE G,6465
MADAWASKA AND YONGE,6466
DUNDAS STATION AND LANDSDOWNE,6467
DANFORTH AND DUNST,6468
DAVEAN AND WOODWORTH,6469
COTTON AND ST CLAIR STATION E,6470
MEADOWV AND PORT UNION,6471
EGLINTON W AND MART,6472
CHERRY,6473
ANTHONY AND DUFFERIN,6474
BAY AND SCOTLAND,6475
BLUFFS PARK,6476
MARINE PARADA AND SILV,6477
BRIMORTON AND MID PINE,6478
KEELE AND WYCOMBE,6479
FENMAR AND NORELCO,6480
EGLINTON AND SINNOTT R,6481
ALANBULL AND MCCOWAN,6482
BRIMLEY AND LARGO,6483
WINDERMERE,6484
TRANSWAY CRESCENT,6485
CONSUMERS,6486
CASTLEMORE AND THE BRI,6487
ATHLONE AND CONNOR,6488
WARDEN STATION STRATION,6489
CENTRE AND EGLINTON,6490
ROBINA AND VAUGHAN,6491
ASSINIBOINE,6492
GERRARD AND WOODBINE STATION,6493
COLUMB AND MURRAY ROSS,6494
CORDOVA AND MABELLE,6495
GLENCAIRN AND GLENMOUN,6496
CHERRY BEACH AND CLARK,6497
BATHURST STATION ANBD ANTIBES,6498
KINGSTON AND RIDG,6499
JAND AND SHOREHAM,6500
DEAUVILLE AND ST DENN,6501
ALBERT AND BAY,6502
CHILTREN AND EGLINTON,6503
GENTIAN AND WELLESWORT,6504
HUMBER S AND ISLINGTON,6505
BUSHY AND GRANGEWAY,6506
KEELE STATION CALEDONIA,6507
MALL AND YARN,6508
GARDINER EXPRESSWAY AN,6509
ASHTONBEE AND PHARMACY,6510
HUNTINGWOOD AND KILKEN,6511
BLOOR AND EAGLE,6512
KIPLING AND SIX POINT,6513
KING AND RIVER,6514
BINGHAM AND KINGSTON R,6515
QUEEN STATION S PLATE,6516
WESTON BETWEN FENMA,6517
MOUN DENNIS GARAGE,6518
SCASDAL AND YORK MILLS,6519
E AND GOODWOOD PARK,6520
QU AND SHERWAY GARDENS,6521
W S AND WESTON,6522
ADOBIGOK AND BIINDAGEN,6523
LAWRENCE AND WANLESS,6524
DUDLEY AND FINCH,6525
BLOSSOMF AND LAWRENCE,6526
PEWTER AND SHEPPARD,6527
BRIDGELAN AND DUFFERIN,6528
LOWER AND THE ESPLANADE,6529
DUNDAS AND NOTTINGHAM,6530
CLENDE AND DUNDAS STATION W,6531
SHEPPARD WEST STATION,6532
EGL AND VICTORIA PARK,6533
DUNDAS STATION AND KIPLING,6534
BRACREST AND ROYAL YOR,6535
MALL AND THE QUEE,6536
HUDDLESTON CREST,6537
LESLIE STATION AND WESTON,6538
DONLANDS STATION AND MILLWOOD,6539
GLEN RUSH AND LAWRENCE,6540
BATHURST AND DUNBLAINE,6541
DUNDAS AND VIKING LANE,6542
CLAIREVILLE AND HUDDER,6543
DON MILL AND EGLINTON,6544
RATHBURN AND THE W,6545
AVEUNE AND LAWRENCE STATION,6546
SCARB TOWN CENTRE STATION,6547
RINGLEY AND STEPHEN,6548
KINGSTON AND MARINE,6549
GRENOBLE AND SPANDB,6550
LAWRENCE AND PINE 197,6551
EVANS AND SHERWAY GATE,6552
MIDDLEFIELD AND PASSMO,6553
EGLINTON AND KEELE STATION TO,6554
PARKSIDE,6555
ROYAL YORK STATION STATIN,6556
MIDLAND STATION ELLES,6557
KINGSTON AND POPULAR,6558
DON MILLS STATION AND MILLWOOD,6559
BAIAN AND VAN HORNE,6560
BELLINGHAM AND DUNDAS,6561
OAKLAND AND ST ALBANES,6562
EGLINTON WESTWOOD M,6563
EGLINTON PEARSON AI,6564
LONGH AND MARTIN GROVE,6565
LONGBOURNE AND MARTIN,6566
EUCLID AND HARBORD,6567
EGLINTON AND WALKWAY,6568
SUNNYBROOK HOPITAL,6569
KEELE AND N PARK,6570
WARDENSTATION,6571
SHERWAY GARDENS MALL,6572
BRIMORTON AND SCARBOROUGH,6573
WINGREEN,6574
CORAL AND WESTON,6575
FINCH AND TOLLERTON,6576
BATHURST STATION AND DUFFERIN,6577
ALBION WA AND EGLINTON,6578
KENNEDY AND KENNEDY STATION PA,6579
NORWAY AND WOODBINE,6580
LONG BRANCH LOOP BROW,6581
CLONMORE AND QUE,6582
DERRYDOWN AND SENTINEL,6583
BAY STATION AND YONGE,6584
METRO ZOO,6585
DUNDAS STATION W AND HUMBER,6586
KIPLING STATION STEELES LOOP,6587
DAVENPORT AND NEW,6588
DUNDAS STATION W AND WILLAR,6589
ALBION AND STEINWAY,6590
MAPLE AND STELLA,6591
HIGHWA AND MORNINGSIDE,6592
GRENOBLE AND SPRANBRID,6593
DUNDAS STATION AND SCARLETT,6594
EIGHTH AND LAKESHOR,6595
DONWAY W AND LAWRENCE STATION,6596
RIVER AND SHUTER,6597
PHARMACY AND SINGLETON,6598
HIGHWA AND HWY 427,6599
JEANETTE AND ST CLAIR,6600
KIPLING STATION BUS PL,6601
BROWNS AND WOODBURY,6602
MAPLEHU AND WILLOWDALE,6603
UNIVERISTY OF TORONTO,6604
BETH NEILSON AND WICKS,6605
BROUGH AND TRITON,6606
ARMISTICE AND WELLNESS,6607
MAIN ST STATION,6608
PALM GATE AND STEELES,6609
KIPLING AND WITTICOMBE,6610
NIGHSTAR AND WHARNSBY,6611
BARBER GREENE AND WREN,6612
LAWRENCE STATION W AND LITTLE,6613
DAN AND ST CLAIR STATION E,6614
EGLINTON KEELE STATION TO,6615
EGLINTON AND SUTHERLAND,6616
MCLAVI AND MORNINGSIDE,6617
KELLYWALE AND PHARMACY,6618
MIDDLEFIELD LOOP NORT,6619
BATHURST AND COLDSTREA,6620
MORTIMER AND WOODBINE,6621
GREENWOOD AND TORBRICK,6622
DUFFERIN AND HOPE STRE,6623
DUFFERIN STATION ADN LAWRENCE STATION,6624
OVERLEA AND THORNCLIFE,6625
DEXTON AND MACEY,6626
MORNINGSIDE AND WALKWA,6627
HUMMING AND OASIS,6628
BIRCHMOUNT AND MERRYFI,6629
HUMBER COLLEGE STATION YORK,6630
HILDA EA AND STEELES,6631
BAYVIEW AND HWY 401,6632
BATHURST STATION AND HOT SPUR,6633
LAKE3SHORE GARAGE LOOP,6634
ELLESMERE STATION ANBD DOLLY V,6635
DAVENPORT AND MACPHERS,6636
PEARSON TERMINAL 3 D,6637
KINGSTON AND MCNABB,6638
FINCH AND GRANBROOK,6639
OAKWOOD BETWEEN ST CLA,6640
DAWES AND DENTONIA PAR,6641
DUNDAS AND WIDERMERE,6642
MOUNT DENNIS STATION,6643
CULN AND THE QUEENSWAY,6644
MERTON AND MT PLEASANT,6645
CALVIN AND FORTHBRIDGE,6646
DUNCANWO AND ISLINGTON,6647
DUNDAS AND WILMER,6648
ISLINGTON AND RESOURCE,6649
BOROUGH AND MCCOWAN,6650
DAVISVILLE AND YONGE S,6651
KEEL AND STEELES,6652
BAT AND EGLINTON W,6653
WILSON STATION SPRI,6654
LAKE SHORE AND TENTH,6655
KEELE AND ST CLAIR STATION A,6656
EASTBOURN AND EGLINTON,6657
AURA LEA AND WESTON,6658
ELL AND MILATARY TRAIL,6659
AGINCOURT AND SHEPPARD,6660
MARKHAM W AND STEELES,6661
MORNING S AND WESTWOOD,6662
BEDF AND PRINCE AUTHOR,6663
AYLESBUR AND ISLINGTON,6664
DIXON AND HAVENRIDGE,6665
DAVISVILLE AND FORMAN,6666
COLLINSGROVE AND KINGS,6667
PROUDBANK MILLWAY,6668
AND OLD OR,6669
EGLINTON AND MCROBERTS,6670
CONNOR AND NORTHBROO,6671
BERGAMON AND ISLINGTON,6672
MILITARY TRAIL AND UNI,6673
EGLINTON AND RO,6674
DUNDAS STATION ST W AND THOMAS,6675
MILLIKEN GO,6676
BLOOR AND RESSURECTION,6677
HUMBER AND ST CLAIR,6678
KIPLING AND LESMAR,6679
401 AND MEADOWVALE,6680
QUEEN STATION S PARK CIRCLE,6681
WILSON STATION KEELE STATION,6682
MALL AND SHERWAY,6683
BUSHBY AND GRANGE,6684
MCCOWAN AND ST ANDREW STATION,6685
SQUIRES AND ST CLAIR,6686
KENNEDY AND TROJAN GAT,6687
CONSUMERA AND SHEPPARD,6688
DAVISVILLE AND MT PLE,6689
HOWARD AND SHERBOURNE,6690
IGAGROVE AND SHEPPARD,6691
DON MILLS AND MILLWOOD,6692
BURNTHAM AND MALL,6693
ARROW DIV APPROX 545,6694
EGLINTON AV AND WESTON,6695
TEM AND WARDEN,6696
GULLIVER N AND KEELE,6697
PHARMACY AND TRITON,6698
FENMAR AND SPIGNET,6699
LAWRENCE AND WESTERN,6700
HWY 401 HWY 400 RAM,6701
ZOO LOOP,6702
ALBION AND BEATTIE,6703
ORIOLE AND,6704
CANM AND THE QUEENSWAY,6705
STEELES LOOP AND VICTORIA,6706
PALMDALE AND SHEPPARD,6707
JANE STATION AND PHARMACY,6708
LOWER OSSING AND QUEEN,6709
STEELES LOOP STEELES,6710
FULTON AND PAPE,6711
KENNEDY AND MERRI,6712
HAZE AND VICTORIA PARK,6713
DUNDAS AND JOHN,6714
HWY 2 AND QUEEN STATION PLATE,6715
COMMISS AND OLD CHERRY,6716
BIRCHMOUNT AND PARKETT,6717
SCARBOROUGH U OF T LOO,6718
OAKFIEL AND ROYAL YORK,6719
DUNDAS AND KIPLING STATION,6720
ORMONT Y AND WESTON,6721
JANE AND SHEPPARD W,6722
MCNAUGHTON EGLINTON,6723
BRADSTOCK T AND WESTON,6724
KIRKWOOD AND LESLIE,6725
BURN HILL AND WARDEN,6726
DUNDAS AND PRINCE EDWA,6727
CHURCHHILL AND VICTORY,6728
BEAMISH,6729
BENLAMOND AND MAIN,6730
EGLINTON STATION 34,6731
ANNETTE AND MIDLAND STATION,6732
PLUNKETT AND STEELES,6733
EGLINTON W 32 BUS,6734
BUILDING,6735
DUFFERIN STATION AND KEELE,6736
JAMES FINLA AND WILSON,6737
BRAIN AND PHARMACY,6738
VICTO AND VICTORIA PARK,6739
ATWELL AND MCLACHLAN,6740
OAKWOOD EGLINTON,6741
QUEENSWAY AND WINDEMER,6742
FINCH STATION AND JOHN GARLAND,6743
BATHURST AND LONSMOUNT,6744
BLOOR AND SPADINA STATION,6745
CARL HALL AND DOWNSVIE,6746
STEELES AND WOODBINE,6747
COXWELL STATION GERRARD STATION F,6748
AMSTERDA AND C ONNOR,6749
VALENTIN AND YORK MILL,6750
EGLINTON OAKWOOD EGL,6751
GATEWAY AND SUNNY GLEN,6752
EARLDO AND WILLOWRIDGE,6753
ST GEORGE STATION YUS STATION,6754
LAING AND QUEEN,6755
ISLINGTON AND LEMFORD,6756
DANFORTH AND ST CLA,6757
TORYORK,6758
EMMETT,6759
MT CASTLE GATE AND STE,6760
DANFORTH AND PARKETTE,6761
SAMMON AND WOODBINE,6762
401 KEELE STATION EXIT,6763
DENNISON AND WESTON,6764
MILLWOOD AN OVERLEA,6765
SUNR AND VICTORIA PARK,6766
MARTIN GR AND RATHBURN,6767
HWY 400 FINCH,6768
BLOOR AND SHAVER,6769
BLACK CREEK AND THETHE,6770
BAY STATION E AND KING,6771
DURNFORD AND SHEPPARD,6772
GREEWIN VILLAGE GATE A,6773
JETLINE AND TERMINAL 3,6774
SLOANE AND SWEEENY,6775
ISLINGTON AND,6776
MERTON AND MT PLEASAN,6777
AND MABERL,6778
IMPERIAL AND YONGE,6779
GILTSPUR AND PETERDALE,6780
MIDLAND STATION AND PASSMORE,6781
MAJOR MCKENZIE AND RID,6782
MAIN STRET STATION,6783
ARJAY AND BAYVIEW,6784
CARLAW AND COMMISSIONER,6785
MACLENAN AND SCHOLFIEL,6786
CLEARVILLE AND HUMBER,6787
STEELES BIRCHMOUNT,6788
RUSC AND VICTORIA PARK,6789
BAY STATION AND COLLEGE,6790
UPPER MADISO AND YONGE,6791
MILLWOOD AND OVERLY TO,6792
ROUGH HILL STATION,6793
SPRINGHURST LOOP DU,6794
JANE AND OUTLOOK,6795
OLD MILL STATION STAION,6796
EDWARD JEF AND MARKHAM,6797
FORTHIE AND LAKE SHORE,6798
KEELE AND MILFORD,6799
CALEDONIA AND RAITHERN,6800
COWDRAY AND KENNEDY,6801
MORNINGSIDE AND N,6802
CHERRY AND UNWIN,6803
ASHWARREN AND CERAMIC,6804
MORE PARK AND YONGE,6805
MILITARY TRAILA ND MOR,6806
DUNDAS AND THEEAST MAL,6807
HILDA AND STEELES W,6808
LEMONWOOD,6809
OSSINGTON STATION AND QUEEN,6810
CONSUMERS AND LESLIE STATION,6811
DUNDAS AND GILMORE,6812
HAREFIELD,6813
DUNDAS STATION AND HOWARD PARK,6814
RYLANDER,6815
HAGLEY AND MIDLAND,6816
IRWIN AND ISLINGTON,6817
THE E MALL,6818
FOURTEENTH AND MCCOWAN,6819
BERMONDSEY,6820
BARKER AND GREENMOUNT,6821
HA AND YORK ACRES,6822
EGLINTON W AND OLD,6823
GUILDWOOD AND PRTINCE,6824
GREENWOOD STATION AND REXLEIGH,6825
VICTORIA PARK AND,6826
LANYARD SOUTH AND WESTON,6827
BATHURST AND LONDON,6828
STEELES AND TABERT,6829
OCONNOR AND PAPE,6830
CONOR PAPE STATION,6831
BROWN S LANE AND EVANS,6832
CONNAUGHT AND YONGE,6833
DON MILSD AND DON WAY,6834
CONCORDE AND MCDONALD,6835
MATTHEWS GA AND WESTON,6836
EGLINTON AND HAKIMI,6837
EVERGREEN BRICKWORKS,6838
BRIM AND MEADOWGLEN PL,6839
NEWGALE AND TAPSCOTT,6840
KIPLING STATION PEA,6841
GREENWOOD AND REXLEIGH,6842
FARM AND VICTORIA PARK,6843
COLLINGSGROVE AND LAWR,6844
TORONTO METRO ZOO,6845
DONLANDS AND WOLVERTON,6846
THORNCLIFFE PARK L,6847
DUNDAS AND PARLIAMENT,6848
HOWARD MOSCOE WAY PIO,6849
BRIDGESTOC AND KENNEDY,6850
CHANDOS AND DUFFERIN,6851
BIRCHMOUNT AND L AMOR,6852
CEDARVA AND YORK MILLS,6853
LUMSDEN AND WESTLAKE,6854
SCARBOROUGH TOWNE CENTRE,6855
UNIVERISTY OF TRORONTO,6856
HOMEWOOD AND WELLESLEY,6857
FLORENCE AND ST CLAIR STATION,6858
AND WEBSTER,6859
HALLAM S AND OSSINGTON,6860
DUFFERIN AND LINDSEY,6861
LA AND THE DONWAY E,6862
POND AND SENECA,6863
BATHURST AND WARWICK,6864
CHURCH AND JANE STATION,6865
CHELSE AND DUNDAS STATION W,6866
LAWRENCE AND WARD,6867
CEENTENNIAL BUS LOOPS,6868
COMMISS AND NEW CHERRY,6869
BLOOR AND E MALL,6870
HIGH AND QUEEN STATION S PLATE,6871
M AND SCARBOROUGH LOOP,6872
BLOOR AND HURON,6873
DUFFERIN STATION GATE LOOP N,6874
BATHURST AND BRIDGMAN,6875
LOWER SPADINA AND QUEE,6876
ISLINGTON AND NEW TORO,6877
STEELES E AND STRA,6878
LOCKHEED AND SCARLETT,6879
BROWN S LIN AND HORNER,6880
STEELES AND WINTERMUTE,6881
AIRPORT AND SILVER,6882
COLLINGRO AND KINGSTON,6883
OLD WESTON AND ROWNTRE,6884
MIDDLEFIELD AND SCOTTF,6885
CUMMER AND WILLOW HEIG,6886
EDGECROF AND ISLINGTON,6887
BREARCREST AND THE WEST,6888
DORIS AND FINCH,6889
EGLINTON JANE STATION MIWA,6890
RANLEIGH AND ST CLAIR STATION,6891
NAVA AND VICTORIA PARK,6892
HILA AND STEELES,6893
CALEDONIA AND ST CLAI,6894
OVERLEA AND THORNCLIF,6895
NEWBRI AND SHORNCLIFFE,6896
BAYCREST AND NEPTUNE,6897
GOREW AND MORNING STAR,6898
ROSEHAMPTON AND YONGE,6899
BIRCHMOUNT AND SPRINGB,6900
401 AND MIDLAND,6901
BLOOR AND CHURCH,6902
KIPLING STATION AVNUE,6903
GRAYRAY AND WESTON,6904
BELFIELD AND IRON,6905
LESLIE AND VAN HORNE,6906
KELE AND ST REGIS,6907
OLD WESTON,6908
FINCH AND JAYZEL W,6909
THE POND,6910
VISCOUNT,6911
IAN DONALD AND TH,6912
TERMINAL 3 ARRIVALS AT,6913
HUMBER WOOD BUS LOOP,6914
QUIETBROOK AND STEELES,6915
F AND LOWER SHERBOURNE,6916
FAIR AND PRINCE EDWARD,6917
DANFORTH AND MCDONALD,6918
CASTLEMORE AND EVEREST,6919
CARLTON AND SHERBOURNE STATION,6920
STRATHMORE AND WOODBINE STATION,6921
DON MILLS STATION E AND FINCH,6922
MT DENNIS DIVISION,6923
KEELE STATION GLENLAK,6924
BREADALBANE AND YONGE,6925
FINCH STATION BATHURST STATION,6926
FLORAL AND KEELE,6927
HIGHGLEN AND MCCOWAN,6928
GRACEY AND KIPLING,6929
FALLSTAFF AND JAND,6930
DAVENPORT AND DUNDAS STATION,6931
AIRPORT AND DAIRY,6932
QUEEN AND SUDBURY,6933
MCCOWAN STATION ANDSANDHURST C,6934
CONLINS ELLESMERE STATION,6935
BIMINI AND HUMBERLINE,6936
JONES AND SPROAT,6937
AUTUMN GLEN CIR,6938
BAY AND WALTON,6939
BAY STATION AND FRON,6940
EGLINTON AND LLOYD MAN,6941
LAWRENCE AND OLYMPIC,6942
ALBION AN KIPLING STATION,6943
SHEPPARD AND WILFRED,6944
ATWELL AND DIXON,6945
ORCHARD AND YONGE,6946
STEELES SOUTH AND WARDEN,6947
ELF AND ST CLAIR STATION E,6948
BAYCLIFFE AND WARDEN,6949
CENTENARY HOSPITAL BUS,6950
LANSDOWNE STATION AND RIDEAU,6951
RIPO AND VICTORIA PARK,6952
CONACHER AND CUMMER,6953
BRIMLEY AND SHEDIAC,6954
AYLESWORTH AND MIDLAND,6955
WILSON AND WILSON STATION HIGH,6956
BRIMLEY AND DALLYN,6957
2200 MARKHAM AND MARKHAM,6958
HWY 40 AND KENNEDY,6959
DON MILL AND GATEWAY,6960
JONE AND VICTORIA PARK,6961
BERMONDSEY AND EGLINTON,6962
CRAIGTON AN PHARMACY,6963
KENNEDY STATION BETWEEN LAWRENCE STATION,6964
NORTH SERVICE BETWEEN KEN,6965
MIDLAND STATION KENNEDY STATION,6966
STEELES LOOP AND WARDEN STATION,6967
EGLINTON BAYVIEW STATION,6968
BIRCHMOUNT AND SHEPAAR,6969
SILVERSTED,6970
DUPONT STATION AND SIMMINGTON,6971
DUFFERIN AND SYLVAN AV,6972
RANGOON AND WELLESWORT,6973
DARTWELL AND DAVENPORT,6974
BEAUMODE AND ISLINGTON,6975
CETENNIAL COLLEGE STATION CAMP,6976
BAYVIEW STATION AND DAVISVILLE,6977
AMAZON CENTER STEELES,6978
MIDLAND STATION MIDWEST,6979
BATHURST AND CLARKE,6980
JAND AND QUEEN STATION S PLATE,6981
ANT AND FORRESDALE,6982
TERMINAL 3 AIRPORT ARR,6983
DAWES AND PARK VISTA,6984
DUNDAS STATION ST W AND KEELE,6985
OLD WESTON AND TOWNSLE,6986
DOLLY WA AND ELLESMERE,6987
BATHURST AND HILLCREST,6988
HORNER AND SHELDON,6989
EGLINTON AND RONALD AV,6990
GUNNS LOOP,6991
E AND O BELLE AND PROGRESS,6992
HUMBER COLLEGE STATION N C,6993
CENTENIAL AND PROGRESS,6994
HOGTREE AND STAINES,6995
DUNDAS AND PRISCILLA,6996
CORNWALL AND KENNEDY,6997
BATHURST STATION AND FINCH STATION W,6998
CA AND COMMISIONERS,6999
KEELE AND ST REGIS CRE,7000
LANDSOWNE AND WALLACE,7001
EGLINTON W AND SCA,7002
MARTIN GROVE LOOP STE,7003
ST DENNIS AND WYNFORD,7004
ROYAL YORK AND SIMPSON,7005
ATKINSON AND BATHURST STATION,7006
HERONS AND SHEPPARD,7007
ELLESMERE AND MILTRAY,7008
ELLESMERE AND MORELLE,7009
CONCORD AND CONCORD PL,7010
MORNINGSIDE AND NIGHSTAR,7011
SCUMTHORP AND SHEPPARD,7012
COLLINSGROVE,7013
COL AND MORNINGSTAR,7014
CANT AND THE E MALL,7015
QUEEN STATION AND QUEEN STATION PARK,7016
HARVIE AND ROGERS,7017
HOWELL SQUARE,7018
HAWKE AND MARTIN GROVE,7019
DUXBURY AND MIDLAND,7020
SILVER DART,7021
FINCH AND WOODBINE STATION,7022
ELMHURST AND HAREFIEL,7023
MILITARY TRAIL LOOP U,7024
ASHTONBEE AND WARDEN STATION,7025
STEELES E,7026
LAKESHORE AND WINNERS,7027
PHARMACY AND PINEMEADO,7028
CLANSMAN BL AND LESLIE,7029
FE AND YONGE,7030
DANFORTH AND GILLARD,7031
ANNETTE AND QUEBEC,7032
MAJOT MACKENZIE AND TS,7033
ERINGATE AND SANCTBURY,7034
FINCH AND SENEC HILL D,7035
JANE AND WILLIAMS CRAG,7036
WILSON STATION BETWEEN DUFFERIN STATION,7037
COMMISSIONER AND LAKES,7038
DON MILLS AND MOGUL,7039
BROADVIEW AND VICTORIA,7040
DANFORTH AND DAVIDSON,7041
JARVIS AND QUEEN,7042
DEWEY AND ELLESMERE,7043
BRIMLEY AND FRASERTON,7044
BARRY AND PARKLAWN,7045
KINGSTON AND PINE RIDG,7046
STEELES STE AND YONGE,7047
OSSINGTON AND SALVADOR,7048
CALEDONIA AND DAVENPORT,7049
CLARESH AND MEADOWVALE,7050
ALBION AND SILVERSTONE,7051
COMMANDER AND N WI,7052
