stop_id,stop_name,stop_lat,stop_lon
9063,Markham Rd at Greencedar Circt,43.757974,-79.224943
9071,Shorncliffe Rd at Dundas St West South Side,43.631702,-79.544524
9072,Lawrence Ave West at Duval Dr,43.709569,-79.474703
9073,Steeles Ave East at Conacher Dr,43.802369,-79.400756
9074,Wilson Ave at Apex Lane,43.728721,-79.475772
9077,St Clair Ave East at Santamonica Blvd,43.713222,-79.276424
9078,West Mall Cres at The West Mall West Side,43.627244,-79.559493
9081,Dufferin St at Auburn Ave,43.675421,-79.441934
9082,Steeles Ave West at Markbrook Lane,43.759939,-79.586358
9083,Parliament St at Howard St South Side,43.671114,-79.37085
9087,Sheppard Ave East at Gateforth Dr,43.79572,-79.230168
9088,Scarlett Rd at Chapman Rd North Side,43.689295,-79.514336
9089,Lansdowne Ave at Bloor St West,43.658445,-79.442808
9090,781 Warden Ave,43.724925,-79.286309
9096,12 Thorncliffe Park Dr,43.704579,-79.348905
9097,McCowan Rd at Devonshire Ave,43.838597,-79.277317
9100,Broadview Ave at Chester Hill Rd,43.681397,-79.357724
9102,Dixon Rd at Carlingview Dr,43.686894,-79.595256
9107,Neilson Rd at Military Trail,43.787917,-79.208112
9108,Keele St at George Appleton Way,43.724812,-79.481456
9109,Broadview Ave at Bater Ave,43.686963,-79.355778
9111,Runnymede Rd at Mac Gregor Ave,43.658484,-79.479458
9113,Bathurst St at Burton Rd,43.691765,-79.421687
9115,Hullmar Dr at Ruthmar Cres (South),43.762079,-79.526056
9118,Islington Ave at The Westway,43.688485,-79.542628
9122,Sheppard Ave East at Harrisfarm Gate,43.786963,-79.270764
9123,Victoria Park Ave at Eglinton Sq,43.722771,-79.30171
9124,Don Mills Rd at Eglinton Ave East South Side,43.720012,-79.338948
9126,Humber College Blvd at Westmore Dr - William Osler Health,43.731137,-79.598867
9129,Yonge St at Manor Rd East,43.702402,-79.397328
9134,Runnymede Rd at Annette St,43.659951,-79.47988
9135,740 Ellesmere Rd at Mondeo Dr,43.764086,-79.287886
9140,Sheppard Ave East at Harrisfarm Gate,43.787278,-79.270339
9144,Shaw St at Adelaide St West,43.642702,-79.415587
9147,Islington Ave at Fordwich Cres,43.726961,-79.560498
9148,Thorncliffe Park Dr East at Overlea Blvd South Side,43.707006,-79.343507
9149,Finch Ave East at Midland Ave,43.803931,-79.286077
9151,York Mills Rd at Don Mills Rd,43.755569,-79.347425
9152,Kingston Rd at Choiceland Blvd,43.787226,-79.164653
9156,Warden Ave at Alden Rd South Side,43.837188,-79.329261
9158,Steeles Ave East at Firebrace Rd West Side,43.817856,-79.332775
9159,Weston Rd at Seneca Ave,43.680249,-79.475239
9160,Attwell Dr at Disco Rd North Side,43.702454,-79.609324
9162,59 Lawson Rd,43.783965,-79.164127
9163,Queen's Plate Dr at Highway 27,43.722629,-79.598612
9164,Finch Ave East at Brahms Ave,43.792108,-79.357897
9172,Lawrence Ave West at Dufferin St,43.714223,-79.454377
9174,St Clair Ave East at Danforth Rd,43.717085,-79.259368
9176,York Mills Rd at Valentine Dr,43.757207,-79.341181
9177,Bathurst St at Mascot Pl,43.770483,-79.44229
9178,Don Mills Rd at Legato Crt,43.746211,-79.345677
9181,Lawson Rd at Port Union Rd,43.789502,-79.141184
9182,Warden Ave at Eglinton Ave East,43.728013,-79.287869
9183,Sheppard Ave East at Neilson Rd,43.798313,-79.217426
9188,Sheppard Ave East at Reidmount Ave - Agincourt GO Station,43.783793,-79.285171
9190,Wilson Ave at Avenue Rd,43.740088,-79.421033
9191,Bayview Ave at Sheppard Ave East North Side - Bayview Statio,43.767139,-79.387913
9193,Humberwood Blvd at Topbank Dr North Side,43.730593,-79.619596
9194,Yonge St at St Edmund's Dr,43.721852,-79.40142
9195,Morningside Ave at Ellesmere Rd,43.785474,-79.193594
9196,Scarlett Rd at Saxony Cres,43.690884,-79.516097
9198,Albion Rd at Armel Crt,43.72131,-79.545974
9200,Don Mills Rd at St Dennis Dr - Ontario Science Centre,43.716388,-79.33703
9201,Progress Ave at William Kitchen Rd,43.769923,-79.279404
9203,Islington Ave at Millwick Dr,43.759961,-79.571556
9205,Humber College Blvd at Lynmont Rd,43.732113,-79.595869
9207,Keele St at Toro Rd,43.759536,-79.489856
9213,Keele St at Beechborough Ave,43.694256,-79.474659
9215,Humberline Dr at Holyoake Cres (East),43.731737,-79.612174
9218,Meadowvale Rd at Euclid Ave,43.796107,-79.165195
9219,Progress Ave at Kennedy Rd East Side,43.769509,-79.281508
9220,Warden Ave at Comstock Rd,43.721839,-79.285342
9221,Kingston Rd at Pine Ridge Dr,43.730112,-79.226453
9225,John Garland Blvd at Martin Grove Rd East Side,43.73217,-79.588505
9228,Opposite 2002-2012 Sheppard Ave West,43.738511,-79.51671
9231,8800 Sheppard Ave East,43.804962,-79.187062
9232,Don Mills Rd at Duncan Mill Rd South Side,43.761374,-79.34741
9233,2265 Jane St,43.727526,-79.510107
9234,Gulliver Rd at Keele St,43.699193,-79.476217
9235,Kennedy Rd at Ellesmere Rd,43.765995,-79.281298
9236,Weston Rd at McCormack St,43.677134,-79.471618
9239,Albion Rd at Armel Crt,43.721252,-79.545458
9240,Islington Ave at Bywood Dr,43.659278,-79.529924
9241,Lansdowne Ave at Rideau Ave,43.646627,-79.438911
9242,Weston Rd at Cardell Ave,43.709803,-79.534726
9245,1300 Ellesmere Rd,43.769539,-79.26445
9249,Ossington Ave at Leeds St,43.663933,-79.426369
9251,Lawrence Ave East at Midland Ave West Side,43.751534,-79.265714
9253,Rossdean Dr at Steeles Ave West South Side,43.771026,-79.540507
9254,Victoria Park Ave at Steeles Ave East,43.815312,-79.341009
9255,Sheppard Ave East at Grand River Blvd South Side,43.805751,-79.160671
9258,Weston Rd at Ormont Dr,43.764726,-79.545136
9260,Wellesley St West at Queen's Park Cres East,43.663712,-79.390476
9267,Victoria Park Ave at Stamford Sq,43.710602,-79.296595
9271,Keele St at Humberside Ave,43.661716,-79.463068
9272,McCowan Rd at Castlemore Ave,43.898403,-79.291869
9278,Weston Rd at Dennis Ave,43.684931,-79.485196
9279,Sheppard Ave East at Parkway Forest Dr West Side,43.775632,-79.34516
9281,Kingston Rd at Pine Ridge Dr,43.730572,-79.226452
9282,The Westway at Fulford Pl,43.686504,-79.552001
9283,Bayview Ave at Garnier Crt,43.799066,-79.395034
9284,Eglinton Ave East at Credit Union Dr,43.725943,-79.318405
9286,Meadowvale Rd at Sheppard Ave East,43.808077,-79.170511
9287,Caledonia Rd at Kitchener Ave,43.689093,-79.460642
9288,Albion Rd at Islington Ave,43.73714,-79.56552
9289,Steeles Ave West at Dufferin St,43.787029,-79.470392
9291,St Clair Ave East at Brimley Rd,43.720746,-79.241603
9292,Warden Ave at Major Mackenzie Dr East,43.891683,-79.343031
9293,St Clair Ave East at North Woodrow Blvd,43.715452,-79.266449
9296,Lawrence Ave East at Port Union Rd West Side,43.779534,-79.137369
9299,Crow Trail at McGinty Pl,43.813581,-79.2284
9300,Airport Rd at American Dr North Side,43.689551,-79.621901
9301,Airport Rd at Northwest Dr,43.698911,-79.636345
9303,Lawrence Ave East at Markham Rd,43.759995,-79.225042
9312,Finch Ave East at Midland Ave,43.803604,-79.286527
9319,Finch Ave East at Gaspe Rd,43.785871,-79.388957
9320,Sheppard Ave East at Markham Rd West Side,43.793838,-79.239638
9323,Warden Ave at Boem Ave,43.748156,-79.295755
9324,Kennedy Rd at Bertrand Ave,43.737678,-79.270323
9327,Bayview Ave at Bayview Mews Lane,43.769272,-79.388448
9328,Eglinton Ave East at Wynford Dr,43.72404,-79.32621
9329,Bathurst St at Olive Ave,43.670382,-79.413366
9330,Finch Ave East at Brimley Rd,43.805534,-79.277614
9331,Islington Ave at Ambleside Ave,43.629214,-79.51696
9333,Weston Rd at Verobeach Blvd,43.738166,-79.539385
9335,Humber College Blvd at Highway 27 West Side,43.730352,-79.602333
9336,Yonge St at College St - College Station,43.661506,-79.38324
9337,Bayview Ave at Heathcote Ave,43.75232,-79.385153
9338,Ellesmere Rd at Claudius Gate,43.759437,-79.308022
9339,Sheppard Ave East at Meadowvale Rd East Side,43.808442,-79.169871
9340,Finch Ave East at Page Ave,43.786644,-79.384481
9343,Keele St at Falstaff Ave South Side,43.720257,-79.480793
9345,Island Rd at Port Union Rd,43.796153,-79.143039
9346,Dixon Rd at Riverview Heights West Side,43.701228,-79.52797
9349,St Clair Ave East at Birchmount Rd East Side,43.714182,-79.270532
9352,Wilson Ave at Dufferin St,43.731854,-79.459521
9354,Lawrence Ave East at Brimley Rd West Side,43.753545,-79.255814
9356,Islington Ave at Great Oak Dr,43.660902,-79.530629
9360,Kingston Rd at Glen Everest Rd,43.697867,-79.25667
9361,Sheppard Ave East at Birchmount Rd,43.781231,-79.297891
9364,Evans Ave at Sheldon Ave,43.611297,-79.545874
9365,Finch Ave East at Warden Ave,43.796616,-79.316027
9366,Islington Ave at New Toronto St South Side,43.606413,-79.506705
9371,Old Weston Rd at Rockwell Ave,43.676463,-79.463762
9372,Arrow Rd at Lido Rd South Side,43.74154,-79.530848
9375,Belfield Rd at Kipling Ave West Side - Etobicoke North GO St,43.704813,-79.564062
9376,Lawrence Ave West at Roxaline St,43.696903,-79.529527
9377,Grenoble Dr at Spanbridge Rd,43.713142,-79.326922
9379,Neilson Rd at McLevin Ave,43.809181,-79.222072
9382,Eglinton Ave East at Birchmount Rd,43.730169,-79.277553
9383,Warden Ave at 16Th Ave,43.874244,-79.338916
9386,Weston Rd at Steeles Ave West,43.770129,-79.546298
9387,St Clair Ave East at Kingston Rd,43.721743,-79.23683
9388,Main St Markham North at Princess St,43.866575,-79.258221
9390,Steeles Ave West at Kipling Ave,43.759394,-79.59007
9391,Bathurst St at Briar Hill Ave,43.707753,-79.426888
9392,Lawrence Ave East at Mossbank Dr West Side,43.763024,-79.210926
9394,Finch Ave West at Dufferin St,43.769131,-79.466342
9398,Opposite 350 Steeles Ave West,43.795105,-79.432906
9401,Elmhurst Dr at Drumheller Rd South Side,43.723664,-79.563472
9403,Sheppard Ave East at Twyn Rivers Dr North Side,43.809216,-79.166608
9406,Sheppard Ave West at Faywood Blvd,43.752518,-79.452096
9408,Signet Dr at Steeles Ave West,43.770606,-79.543123
9414,Ellesmere Rd at Military Trail (West),43.779894,-79.217004
9415,Wilson Ave at Wendell Ave,43.716951,-79.526937
9416,Yorkland Blvd (North) at Consumers Rd,43.773665,-79.332503
9417,Ossington Ave at Dewson St,43.65672,-79.423493
9419,Jane St at Troutbrooke Dr,43.732087,-79.511437
9422,Kingston Rd at Birchmount Rd East Side,43.693238,-79.261882
9423,Queen's Plate Dr at Highway 27,43.722879,-79.597436
9427,Driftwood Ave at Cobbler Cres (South),43.765619,-79.51163
9430,Dufferin St at Gordon St,43.646893,-79.43048
9437,Dundas St West at Prince Edward Dr North,43.660808,-79.510304
9440,Dufferin St at Briar Hill Ave,43.702508,-79.452277
9441,Islington Ave at Evans Ave South Side,43.617871,-79.511116
9442,Pape Ave at Danforth Ave,43.678778,-79.344739
9443,Fisherville Rd at Bathurst St West Side,43.79026,-79.446185
9444,Main St Markham North at Parkway Ave,43.881185,-79.261443
9446,East Ave at Island Rd,43.797824,-79.138695
9451,Sheppard Ave West at Chesswood Dr,43.755612,-79.473803
9452,Eglinton Ave West at Lloyd Manor Rd,43.675433,-79.558022
9453,Yonge St at Glenforest Rd North Side,43.730638,-79.40354
9456,Lawrence Ave East at Goldberry Sq,43.776098,-79.152547
9457,Meadowvale Rd at Sheppard Ave East North Side,43.808976,-79.170941
9459,Warden Ave at Bridletowne Cir (North),43.801367,-79.318512
9461,Arleta Ave at Medal Lane,43.747517,-79.506643
9462,Bathurst St at Sheppard Ave West,43.755214,-79.43823
9463,Victoria Park Ave at Steeles Ave East South Side,43.815023,-79.341245
9464,1450 Sheppard Ave West,43.744388,-79.488837
9465,1515 Albion Rd - Albion Library,43.740106,-79.583663
9466,Kennedy Rd at McNicoll Ave,43.811954,-79.301706
9467,Steeles Ave East at Fairway Heights Dr,43.807882,-79.375931
9469,York Mills Rd at Fenside Dr,43.760782,-79.327546
9470,York Mills Rd at Old York Mills Rd,43.744461,-79.404964
9471,20 Norelco Dr,43.762402,-79.533297
9472,North Queen St at The East Mall East Side,43.620509,-79.548785
9473,Sheppard Ave West at Tuscan Gate,43.75246,-79.482684
9475,1859 Kingston Rd,43.695079,-79.259393
9476,McCowan Rd at Commander Blvd,43.796262,-79.261695
9477,Bayview Ave at York Rd South Side,43.745809,-79.383845
9478,849 Broadview Ave,43.679214,-79.35811
9479,Keele St at Colville Rd,43.706337,-79.477644
9482,9275 Markham Rd,43.893736,-79.264383
9484,Sheppard Ave West at Goddard St,43.753643,-79.44794
9487,Lawrence Ave West at Ledbury St,43.720924,-79.422336
9488,38 Thorncliffe Park Dr,43.702133,-79.34446
9489,Gateway Blvd at Sunny Glenway (West) West Side,43.710687,-79.331693
9492,Mabelle Ave at Dundas St West,43.646426,-79.529926
9497,Dufferin St at Ascot Ave,43.680238,-79.444056
9498,Yonge St at Churchill Ave,43.773898,-79.414275
9499,Royal York Rd at Allanhurst Dr South Side,43.679033,-79.525302
9502,Albion Rd at Riverdale Dr,43.735283,-79.561541
9504,Lawrence Ave West at Bathurst St West Side,43.719198,-79.430504
9508,Humber College at Finch Ave West North Side,43.734475,-79.609669
9510,Bayview Ave at Dawlish Ave South Side,43.7243,-79.379746
9514,Lawrence Ave East at Galloway Rd,43.766302,-79.196286
9516,Dufferin Gate Loop,43.634401,-79.425872
9518,Opposite 60 Belfield Rd East Side,43.703369,-79.56919
9519,Thirtieth St at Akron Rd,43.600383,-79.532085
9520,Neilson Rd at Silverbell Grove South Side,43.804009,-79.217316
9522,McCowan Rd at Sandhurst Cir (South),43.805288,-79.265506
9525,Sheppard Ave West at Don River Blvd West Side,43.756599,-79.433307
9526,Sheppard Ave West at Tuscan Gate,43.752994,-79.482768
9530,Dufferin St at Liberty St,43.637414,-79.426893
9531,Bathurst St at Alcina Ave,43.680169,-79.417216
9532,Kipling Ave at Beaverbrook Ave,43.662466,-79.544522
9533,Steeles Ave West at Irondale Dr,43.769499,-79.549749
9534,Lawrence Ave West at Glen Rush Blvd,43.719781,-79.426884
9538,Markham Rd at Brimorton Dr,43.773714,-79.230844
9541,The Westway at Martin Grove Rd,43.683492,-79.566891
9543,Lawrence Ave West at Englemount Ave East Side,43.717282,-79.438059
9546,Garnett Janes Rd at Coin St,43.601428,-79.50908
9554,Rexdale Blvd at Kipling Ave,43.71146,-79.567189
9555,Kennedy Rd at Havendale Rd,43.791022,-79.291521
9557,Lawrence Ave West at Pimlico Rd,43.707392,-79.482544
9558,Arrow Rd at Sheppard Ave West North Side,43.736355,-79.529315
9561,Lawrence Ave East at Paulander Ave,43.775814,-79.15299
9562,Sheppard Ave East at McCowan Rd,43.789452,-79.25905
9563,Bathurst St at Ranee Ave,43.72707,-79.431662
9564,Warden Ave at Arkona Dr,43.772972,-79.30511
9565,Brimley Rd at Comrie Ter (North),43.726135,-79.243761
9567,Bloor St West at Islington Ave,43.64447,-79.523669
9568,2121 Kingston Rd,43.700849,-79.254485
9569,Wilson Ave at Belgrave Ave West Side,43.740676,-79.418495
9570,Sheppard Ave West at Laura Rd East Side,43.73784,-79.519602
9575,Finch Ave East at Alexmuir Blvd,43.804819,-79.282003
9578,Dixon Rd at Skyway Ave,43.687734,-79.587111
9579,Caledonia Rd at Norman Ave,43.677577,-79.45562
9581,McCowan Rd at Castlemore Ave,43.898895,-79.292372
9582,Walsh Ave at Weston Rd,43.717159,-79.537219
9584,Lawrence Ave East at Greenland Rd East Side,43.738331,-79.337526
9586,Weston Rd at Coronado Crt,43.740369,-79.539904
9587,Warden Ave at Bridletowne Cir (South),43.792101,-79.313683
9588,Sheppard Ave East at Meadowvale Rd,43.808525,-79.170563
9589,Passmore Ave at Kennedy Rd,43.818764,-79.303701
9590,Horner Ave at Sheldon Ave,43.602052,-79.543193
9595,East Ave at Kirkdene Dr,43.79529,-79.137805
9598,Yonge St at Sheppard Ave West - Sheppard Station,43.761686,-79.411123
9599,Dynamic Dr at Passmore Ave,43.829769,-79.253294
9600,Yonge St at Finch Ave East,43.779588,-79.415334
9603,Sheppard Ave East at Ecopark Gate East Side,43.805524,-79.183242
9604,Dundas St West at Glenlake Ave North Side,43.660077,-79.453638
9606,Kipling Ave at Albion Rd South Side,43.739088,-79.580217
9607,Kennedy Rd at Shropshire Dr North Side,43.757678,-79.277851
9609,Markham Rd at Stevenwood Rd North Side,43.755949,-79.223981
9611,Victoria Park Ave at Old Sheppard Ave,43.78047,-79.325602
9612,3008 Kennedy Rd,43.807615,-79.299985
9618,Warden Loop at Steeles Ave East,43.82097,-79.325087
9619,Driftwood Ave at Jane St East Side,43.765959,-79.519079
9620,Lawrence Ave East at Manse Rd West Side,43.770564,-79.176953
9621,Wilson Ave at Bathurst St East Side,43.737304,-79.433226
9628,Royal York Rd at Glendarling Rd,43.671004,-79.521641
9629,Kingston Rd at Brimley Rd West Side,43.718014,-79.240892
9632,Lawrence Ave West at Jane St,43.702738,-79.504198
9634,Humberwood Blvd at Kingsplate Cres West Side,43.723892,-79.616434
9638,Steeles Ave West at Murray Ross Pkwy East Side,43.776344,-79.516416
9639,Carlaw Ave at Eastern Ave North Side,43.658753,-79.339024
9641,Yonge St at Lord Seaton Rd,43.75233,-79.407869
9644,Steeles Ave West at Turbine Dr West Side,43.767973,-79.558138
9646,1 and 3 Concorde Pl North Side,43.728143,-79.328163
9647,Don Mills Rd at St Dennis Dr - Ontario Science Centre,43.716659,-79.337512
9648,180 Yorkland Blvd,43.771155,-79.335163
9649,Lawrence Ave East at Orton Park Rd,43.764262,-79.205256
9650,The East Mall at North Queen St South Side,43.620076,-79.549379
9651,Bathurst St at Prince Charles Dr South Side,43.724518,-79.431077
9652,Markham Rd at Markanna Dr,43.740729,-79.218032
9653,Caledonia Rd at Kitchener Ave,43.688899,-79.460424
9656,Markham Rd at Kingston Rd North Side,43.739442,-79.217165
9659,Lawrence Ave West at Brookhaven Dr,43.704218,-79.496793
9663,Bathurst St at Lawrence Ave West South Side,43.718829,-79.429826
9664,Sentinel Rd at Fredrick Mowat Lane South Side,43.745652,-79.492501
9665,Dynamic Dr at Nashdene Rd North Side,43.820101,-79.248652
9668,Oakwood Ave at Burlington Cres North Side,43.677165,-79.434813
9673,Bayview Ave at Steeles Ave East South Side,43.802654,-79.39615
9676,Opposite 2265 Jane St,43.727438,-79.510353
9677,Castlemore Ave at Ridgecrest Rd West Side,43.897223,-79.303475
9678,Bathurst St at Ava Rd,43.697848,-79.424196
9680,Neilson Rd at Milner Ave North Side,43.795994,-79.216541
9681,Bayview Ave at Hollywood Ave,43.770859,-79.389136
9682,Maple Leaf Dr at Opp Roadway to 290-300 Queens Dr Apartments,43.709813,-79.502456
9683,Warden Ave at Lawrence Ave East,43.74556,-79.29498
9684,Lawrence Ave West at Greer Rd,43.7236,-79.408916
9688,Albion Rd at Silverstone Dr,43.742857,-79.600272
9689,Nashdene Rd at Markham Rd West Side,43.820098,-79.247102
9690,Markham Rd at Painted Post Dr,43.76769,-79.228502
9691,Kipling Ave at Kingsview Blvd,43.696843,-79.559597
9694,Neilson Rd at Ellesmere Rd North Side,43.783012,-79.205028
9696,Victoria Park Ave at St Clair Ave East,43.708984,-79.296257
9699,Weston Rd at Dennis Ave,43.685137,-79.485956
9701,Lawson Rd at Cedarview Dr,43.786901,-79.153707
9706,Finch Ave East at Brimley Rd,43.805846,-79.277127
9707,Jane St at Downsview Ave North Side,43.718634,-79.507863
9710,900 York Mills Rd,43.755228,-79.350256
9714,Keele St at Donald Ave,43.684824,-79.472665
9715,Bathurst St at Tichester Rd,43.685297,-79.41907
9718,Warden Ave at Castille Ave,43.740433,-79.292601
9719,Brown's Line at Valermo Dr,43.606235,-79.547324
9720,Neilson Rd at Oakmeadow Blvd (South),43.79014,-79.211951
9721,Carlaw Ave at Gerrard St East North Side,43.668143,-79.342863
9722,Islington Ave at Athol Ave,43.626717,-79.51594
9723,Eglinton Ave West at Gabian Way,43.691651,-79.467936
9724,Maple Leaf Dr at Venice Dr,43.710599,-79.498395
9725,6793-6823 Steeles Ave West,43.756571,-79.608566
9729,Dixon Rd at Martin Grove Rd,43.691368,-79.571115
9730,The East Mall at Evans Ave North Side,43.612232,-79.543767
9738,58 Lawson Rd,43.784124,-79.164244
9742,Finch Ave East at Dudley Ave,43.781174,-79.409624
9744,Kipling Ave at Prince George Dr,43.667539,-79.546431
9747,Meadowvale Rd at Kingston Rd North Side,43.789314,-79.162252
9749,250 Carlaw Ave,43.662884,-79.340914
9750,Neilson Rd at Livonia Pl,43.78543,-79.206107
9751,Islington Ave at Hilldowntree Rd,43.659199,-79.529675
9753,Brown's Line at Rimilton Ave,43.603759,-79.545963
9756,Lawrence Ave East at Overture Rd,43.765307,-79.199552
9759,Driftwood Ave at Grandravine Dr,43.749248,-79.510522
9762,Culford Rd at Valencia Cres,43.708185,-79.488379
9765,Kipling Ave at Stevenson Rd,43.744609,-79.582868
9767,Dufferin St at Sylvan Ave North Side,43.655107,-79.433431
9769,Kipling Ave at Goswell Rd,43.649147,-79.538702
9771,Evans Ave at Gair Dr,43.609809,-79.552434
9772,Rexdale Blvd at Humberwood Blvd,43.720614,-79.612281
9773,Townsend Rd at Steeles Ave East South Side,43.811061,-79.357307
9774,Bathurst St at Bainbridge Ave,43.750654,-79.437155
9775,Barmac Dr at Ormont Dr,43.764464,-79.553385
9776,Wellesley St East at Jarvis St,43.666175,-79.378501
9782,Culford Rd at Maple Leaf Dr,43.712034,-79.48988
9785,Markham Rd at Denison St,43.844673,-79.253047
9786,Steeles Ave West at Dufferin St East Side,43.787239,-79.469563
9788,Barmac Dr at Steeles Ave West South Side,43.767942,-79.554807
9792,Lawrence Ave East at Burnview Cres East Side,43.756645,-79.239711
9797,Sheppard Ave East at Shorting Rd,43.791862,-79.248722
9798,Bayview Ave at Foxwarren Dr,43.770495,-79.388789
9801,Kipling Ave at Learmont Dr,43.690196,-79.556942
9806,Gordon Baker Rd at Victoria Park Ave West Side,43.810497,-79.340056
9807,Keele St at Sheppard Ave West South Side,43.744425,-79.486485
9810,Finch Ave West at Chesswood Dr,43.766456,-79.477022
9812,Jane St at William Cragg Dr,43.72265,-79.509187
9813,4150 Midland Ave,43.823372,-79.29622
9817,McCowan Rd at South Unionville Ave,43.861032,-79.28314
9823,Hullmar Dr at Wheelwright Cres (East),43.773332,-79.524072
9825,Victoria Park Ave at Surrey Ave North Side,43.736617,-79.307405
9827,46 Norelco Dr,43.765844,-79.534095
9833,Yonge St at Rowanwood Ave,43.679043,-79.390286
9834,Islington Ave at Saybrook Ave,43.636324,-79.519856
9839,Steeles Ave West at Thurman Rd,43.791062,-79.452739
9842,Dufferin St at Holmesdale Rd,43.688777,-79.447509
9846,Wellesley St West at Bay St,43.664477,-79.386908
9847,50 Claireport Cres,43.745865,-79.632487
9849,Lawrence Ave West at Dufferin St,43.713907,-79.454938
9850,Warden Ave at Marble Arch Cres,43.73628,-79.29117
9851,Weston Rd at Flindon Rd,43.720773,-79.537557
9852,Humberline Dr at Finch Ave West,43.734711,-79.617763
9854,Steeles Ave West at Walkway to Plunkett Rd,43.764965,-79.57122
9855,3160 Steeles Ave East,43.815179,-79.343803
9859,Steeles Ave East at Warden Ave,43.819848,-79.324123
9861,Kingston Rd at Neilson Ave,43.72337,-79.234227
9862,The Westway at Brampton Rd,43.684642,-79.561103
9868,422 Lansdowne Ave,43.655625,-79.441862
9869,Ossington Ave at Dewson St South Side,43.656601,-79.423646
9870,Gulliver Rd at Keele St West Side,43.699212,-79.476584
9872,Main St Markham North at James Scott Rd,43.866349,-79.257991
9873,Kingston Rd at Ravine Dr,43.731626,-79.224812
9874,Albion Rd at Arcot Blvd South Side,43.726504,-79.552023
9876,Danforth Rd at Landry Ave,43.694796,-79.276241
9878,Finch Ave East at Scottfield Dr,43.810745,-79.253211
9883,Kennedy Rd at Linwood Ave South Side,43.793178,-79.29276
9884,Elmhurst Dr at Islington Ave,43.722989,-79.559057
9888,Bathurst St at Davenport Rd,43.677048,-79.415789
9889,Hullmar Dr at Ruthmar Cres (North),43.763868,-79.526664
9895,Steeles Ave West at Bathurst St,43.792234,-79.446093
9896,Markham Rd at Turbina Ave,43.827452,-79.249554
9897,Weston Rd at Wallasey Ave,43.718479,-79.537597
9898,2200 Markham Rd,43.808678,-79.24389
9902,876 Broadview Ave,43.679749,-79.358155
9904,Warden Ave at Tower Dr,43.75447,-79.298554
9905,Ellesmere Rd at Principal Rd,43.762798,-79.29451
9907,Victoria Park Ave at Pleasant View Dr North Side,43.785985,-79.327909
9908,The Westway at Celestine Dr West Side,43.685449,-79.557262
9911,Bathurst St at Nina St,43.679716,-79.416855
9914,Manse Rd at Hainford St,43.768338,-79.175291
9919,McCowan Rd at Highglen Ave,43.845655,-79.278782
9923,The Westway at Royal York Rd,43.696,-79.532921
9928,Deauville Lane at St Dennis Dr South Side,43.717713,-79.331085
9929,Victoria Park Ave at Southmead Rd,43.720693,-79.300881
9930,Davisville Ave at Mt Pleasant Rd West Side,43.700276,-79.38748
9931,Albion Rd at Todd Brook Dr,43.738366,-79.571394
9932,Morning Star Dr at Netherwood Rd,43.715993,-79.645872
9934,Lansdowne Ave at Dundas St West,43.649963,-79.439556
9935,Sentinel Rd at Stilecroft Dr (North),43.750357,-79.494043
9938,Markham Rd at Greenbrae Circt,43.762388,-79.226409
9941,Kingston Rd at Lakehurst Dr,43.696163,-79.258001
9942,160 Carrier Dr,43.741681,-79.613749
9948,Shorncliffe Ave at Newbridge Rd,43.625836,-79.541965
9949,York Mills Rd at Leslie St,43.752788,-79.360218
9958,Humberline Dr at Viewcrest Cir East Side,43.7322,-79.617339
9959,McCowan Rd at Highglen Ave South Side,43.846044,-79.279276
9964,Islington Ave at New Toronto St,43.606549,-79.506452
9965,Victoria Park Ave at Biscayne Blvd North Side,43.729432,-79.304467
9966,2215 Steeles Ave West,43.785318,-79.477801
9969,Yonge St at Dundas St West - Dundas Station,43.656505,-79.381074
9972,Islington Ave at Birmingham St,43.603386,-79.506463
9974,Culford Rd at Gracefield Ave,43.709789,-79.489355
9975,Murray Ross Pkwy at Shoreham Dr North Side (Aviva Centre),43.772235,-79.513882
9978,Bathurst St at Codsell Ave,43.758716,-79.439386
9979,Victoria Park Ave at Morecambe Gate,43.797966,-79.333423
9982,Wilson Ave at Epic Lane Rd East Side,43.721239,-79.505763
9983,Bayview Ave at Wood Ave,43.727063,-79.382049
9986,McCowan Rd at Bullock Dr - Centennial GO Station,43.872506,-79.285637
9989,Weston Rd at Cardell Ave,43.709503,-79.5343
9991,Port Union Rd at Lawrence Ave East North Side,43.780021,-79.136654
9992,Victoria Park Ave at Navaho Dr,43.800463,-79.334556
9995,Finch Ave East at Milliken Blvd,43.801965,-79.294139
10005,Jane St at Yorkwoods Gate,43.750665,-79.515863
10007,Lawrence Ave West at Duplex Ave,43.724245,-79.405751
10010,Elmhurst Dr at Albion Rd West Side,43.725017,-79.551193
10011,Eglinton Ave East at Redpath Ave,43.707755,-79.392936
10012,251 Consumers Rd,43.77037,-79.330219
10013,Neilson Rd at McLevin Ave,43.8091,-79.221269
10014,Runnymede Rd at Henrietta St,43.670564,-79.484123
10017,289 Horner Ave,43.606541,-79.523286
10019,Steeles Ave East at Bluffwood Dr,43.807554,-79.376213
10020,Horner Ave at Beta St,43.603044,-79.538963
10024,Victoria Park Ave at Conroy Ave,43.701514,-79.292757
10026,Old Finch Ave at Kengate Dr,43.821434,-79.204264
10028,4600 Bathurst St,43.762602,-79.44037
10029,Markham Rd at Eglinton Ave East,43.743397,-79.219195
10030,143 Church St,43.707312,-79.513771
